Código Departamento;Código Municipio;Código Centro Poblado;Nombre Departamento;Nombre Municipio;Nombre Centro Poblado;Tipo Centro Poblado;Longitud;Latitud;Tipo de Municipio
70;70713;70713015;SUCRE;SAN ONOFRE;EL CHICHO;CASERÍO (CAS);-75,49747484;9,814289213;MUNICIPIO
70;70713;70713016;SUCRE;SAN ONOFRE;BARRANCAS;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,53763952;9,906769865;MUNICIPIO
70;70713;70713017;SUCRE;SAN ONOFRE;CERRO DE LAS CASAS;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,50776384;9,876050858;MUNICIPIO
70;70713;70713018;SUCRE;SAN ONOFRE;PAJONALITO;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,39069688;9,691195439;MUNICIPIO
70;70713;70713019;SUCRE;SAN ONOFRE;EL PUEBLITO;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,45764418;9,644757134;MUNICIPIO
70;70713;70713020;SUCRE;SAN ONOFRE;AGUAS NEGRAS;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,49711848;9,69250128;MUNICIPIO
70;70713;70713021;SUCRE;SAN ONOFRE;PALACIOS;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,49749568;9,921328474;MUNICIPIO
70;70713;70713022;SUCRE;SAN ONOFRE;BOCA CERRADA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,57102051;10,05938561;MUNICIPIO
70;70713;70713023;SUCRE;SAN ONOFRE;PALMIRA;CASERÍO (CAS);-75,49747484;9,814289213;MUNICIPIO
70;70713;70713024;SUCRE;SAN ONOFRE;ALTOS DE JULIO;CASERÍO (CAS);-75,62135542;9,826366556;MUNICIPIO
70;70713;70713025;SUCRE;SAN ONOFRE;ARROYO SECO;CASERÍO (CAS);-75,57967673;9,880174159;MUNICIPIO
70;70713;70713026;SUCRE;SAN ONOFRE;LAS BRISAS;CASERÍO (CAS);-75,59353499;9,834768958;MUNICIPIO
70;70713;70713027;SUCRE;SAN ONOFRE;PISISI;CASERÍO (CAS);-75,53406031;9,892485646;MUNICIPIO
70;70713;70713028;SUCRE;SAN ONOFRE;SABANAS DE RINCÓN;CASERÍO (CAS);-75,62544484;9,745605103;MUNICIPIO
70;70713;70713029;SUCRE;SAN ONOFRE;SABANETICA;CASERÍO (CAS);-75,5961867;9,908053092;MUNICIPIO
70;70713;70713030;SUCRE;SAN ONOFRE;BUENAVENTURA;CASERÍO (CAS);-75,49745;9,814277254;MUNICIPIO
70;70713;70713031;SUCRE;SAN ONOFRE;EL CAMPAMENTO;CASERÍO (CAS);-75,49745;9,814277254;MUNICIPIO
70;70713;70713032;SUCRE;SAN ONOFRE;EMBOCADA A PAJONAL;CASERÍO (CAS);-75,49745;9,814277254;MUNICIPIO
70;70717;70717000;SUCRE;SAN PEDRO;SAN PEDRO;CABECERA MUNICIPAL (CM);-75,06375581;9,396083795;MUNICIPIO
70;70717;70717001;SUCRE;SAN PEDRO;SAN MATEO;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,03058721;9,346966128;MUNICIPIO
70;70717;70717002;SUCRE;SAN PEDRO;ROVIRA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,07237775;9,345786159;MUNICIPIO
70;70717;70717003;SUCRE;SAN PEDRO;NUMANCIA;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,9641133;9,364852115;MUNICIPIO
70;70717;70717004;SUCRE;SAN PEDRO;EL BAJO DE LA ALEGRÍA;CASERÍO (CAS);-75,09598354;9,412238333;MUNICIPIO
70;70717;70717006;SUCRE;SAN PEDRO;CALABOZO;CASERÍO (CAS);-75,03148513;9,398188731;MUNICIPIO
70;70717;70717007;SUCRE;SAN PEDRO;EL CARMEN;CASERÍO (CAS);-75,03148513;9,398188731;MUNICIPIO
70;70717;70717008;SUCRE;SAN PEDRO;LOS CHIJETES;CASERÍO (CAS);-75,03148513;9,398188731;MUNICIPIO
70;70717;70717009;SUCRE;SAN PEDRO;MANIZALES;CASERÍO (CAS);-75,03148513;9,398188731;MUNICIPIO
70;70717;70717010;SUCRE;SAN PEDRO;RANCHO LARGO;CASERÍO (CAS);-75,03148513;9,398188731;MUNICIPIO
70;70717;70717011;SUCRE;SAN PEDRO;SAN FRANCISCO;CASERÍO (CAS);-75,03148513;9,398188731;MUNICIPIO
70;70742;70742000;SUCRE;SAN LUIS DE SINCÉ;SINCÉ;CABECERA MUNICIPAL (CM);-75,14667204;9,244482443;MUNICIPIO
70;70742;70742002;SUCRE;SAN LUIS DE SINCÉ;BAZÁN;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,10941268;9,33156143;MUNICIPIO
70;70742;70742004;SUCRE;SAN LUIS DE SINCÉ;COCOROTE;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,0009806;9,21746594;MUNICIPIO
70;70742;70742005;SUCRE;SAN LUIS DE SINCÉ;GRANADA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,04840015;9,317439314;MUNICIPIO
70;70742;70742008;SUCRE;SAN LUIS DE SINCÉ;LOS LIMONES;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,19576539;9,189043875;MUNICIPIO
70;70742;70742010;SUCRE;SAN LUIS DE SINCÉ;VALENCIA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,11476123;9,135886867;MUNICIPIO
70;70742;70742011;SUCRE;SAN LUIS DE SINCÉ;VÉLEZ;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,09438603;9,108778069;MUNICIPIO
70;70742;70742013;SUCRE;SAN LUIS DE SINCÉ;LA VIVIENDA;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,99832734;9,233857892;MUNICIPIO
70;70742;70742014;SUCRE;SAN LUIS DE SINCÉ;PERENDENGUE;CASERÍO (CAS);-75,10700819;9,371691582;MUNICIPIO
70;70742;70742015;SUCRE;SAN LUIS DE SINCÉ;GALÁPAGO;CASERÍO (CAS);-75,08534993;9,255232115;MUNICIPIO
70;70742;70742016;SUCRE;SAN LUIS DE SINCÉ;MORALITO;CASERÍO (CAS);-75,08534993;9,255232115;MUNICIPIO
70;70742;70742017;SUCRE;SAN LUIS DE SINCÉ;PORVENIR;CASERÍO (CAS);-75,08533621;9,255209368;MUNICIPIO
70;70771;70771000;SUCRE;SUCRE;SUCRE;CABECERA MUNICIPAL (CM);-74,72206664;8,813572581;MUNICIPIO
70;70771;70771001;SUCRE;SUCRE;ARBOLEDA;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,65258134;8,823894147;MUNICIPIO
70;70771;70771005;SUCRE;SUCRE;CAMPO ALEGRE;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,70914501;8,922787712;MUNICIPIO
70;70771;70771006;SUCRE;SUCRE;CÓRDOBA;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,61751562;8,795741001;MUNICIPIO
70;70771;70771008;SUCRE;SUCRE;EL CONGRESO;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,76737926;8,945840661;MUNICIPIO
70;70771;70771012;SUCRE;SUCRE;LA VENTURA;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,75835873;8,755954943;MUNICIPIO
70;70771;70771013;SUCRE;SUCRE;MONTERÍA;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,85955307;8,782587659;MUNICIPIO
70;70771;70771015;SUCRE;SUCRE;NARANJAL;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,71754605;8,867773034;MUNICIPIO
70;70771;70771016;SUCRE;SUCRE;NARIÑO;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,67254689;8,834486873;MUNICIPIO
70;70771;70771017;SUCRE;SUCRE;OREJERO;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,71462511;8,983420143;MUNICIPIO
70;70771;70771018;SUCRE;SUCRE;SAN LUIS;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,71754605;8,867773034;MUNICIPIO
70;70771;70771019;SUCRE;SUCRE;TRAVESÍA;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,71754605;8,867773034;MUNICIPIO
70;70771;70771020;SUCRE;SUCRE;HATO NUEVO;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,71754605;8,867773034;MUNICIPIO
70;70771;70771021;SUCRE;SUCRE;PAMPANILLA;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,71754605;8,867773034;MUNICIPIO
70;70771;70771024;SUCRE;SUCRE;LA PALMA;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,71754605;8,867773034;MUNICIPIO
70;70771;70771027;SUCRE;SUCRE;SAN MATEO;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,71754605;8,867773034;MUNICIPIO
70;70820;70820000;SUCRE;SANTIAGO DE TOLÚ;SANTIAGO DE TOLÚ;CABECERA MUNICIPAL (CM);-75,58811834;9,508814959;MUNICIPIO
70;70820;70820003;SUCRE;SANTIAGO DE TOLÚ;NUEVA ERA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,51782026;9,49252082;MUNICIPIO
70;70820;70820007;SUCRE;SANTIAGO DE TOLÚ;PITA EN MEDIO;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,49381686;9,645237073;MUNICIPIO
70;70820;70820008;SUCRE;SANTIAGO DE TOLÚ;PUERTO VIEJO;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,58372106;9,450374344;MUNICIPIO
70;70820;70820010;SUCRE;SANTIAGO DE TOLÚ;PITA ABAJO;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,5123451;9,630141117;MUNICIPIO
70;70820;70820013;SUCRE;SANTIAGO DE TOLÚ;SANTA LUCÍA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,53144257;9,47364395;MUNICIPIO
70;70823;70823000;SUCRE;TOLÚ VIEJO;TOLÚ VIEJO;CABECERA MUNICIPAL (CM);-75,43955579;9,453187995;MUNICIPIO
70;70823;70823001;SUCRE;TOLÚ VIEJO;CARACOL;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,39727239;9,41823369;MUNICIPIO
70;70823;70823002;SUCRE;TOLÚ VIEJO;LAS PIEDRAS;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,37763348;9,437723479;MUNICIPIO
70;70823;70823003;SUCRE;TOLÚ VIEJO;MACAJÁN;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,41784952;9,539345739;MUNICIPIO
70;70823;70823004;SUCRE;TOLÚ VIEJO;PALMIRA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,43373985;9,38846221;MUNICIPIO
70;70823;70823005;SUCRE;TOLÚ VIEJO;VARSOVIA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,49717637;9,402755085;MUNICIPIO
70;70823;70823006;SUCRE;TOLÚ VIEJO;LA PICHE;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,41091694;9,511975481;MUNICIPIO
70;70823;70823007;SUCRE;TOLÚ VIEJO;CIENAGUITA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,41729824;9,51878896;MUNICIPIO
70;70823;70823009;SUCRE;TOLÚ VIEJO;MOQUEN;CASERÍO (CAS);-75,44319732;9,49167002;MUNICIPIO
70;70823;70823010;SUCRE;TOLÚ VIEJO;GUALÓN;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,46697847;9,400725585;MUNICIPIO
70;70823;70823011;SUCRE;TOLÚ VIEJO;CAÑITO;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,42180077;9,616782258;MUNICIPIO
70;70823;70823012;SUCRE;TOLÚ VIEJO;LA SIRIA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,41228307;9,441976491;MUNICIPIO
70;70823;70823013;SUCRE;TOLÚ VIEJO;LA FLORESTA;CASERÍO (CAS);-75,45445996;9,410636114;MUNICIPIO
70;70823;70823014;SUCRE;TOLÚ VIEJO;LOS ALTOS;CASERÍO (CAS);-75,41175883;9,402711242;MUNICIPIO
70;70823;70823015;SUCRE;TOLÚ VIEJO;NUEVA ESPERANZA;CASERÍO (CAS);-75,46233147;9,433296636;MUNICIPIO
73;73001;73001000;TOLIMA;IBAGUÉ;IBAGUÉ;CABECERA MUNICIPAL (CM);-75,19635015;4,439630726;MUNICIPIO
73;73001;73001001;TOLIMA;IBAGUÉ;BUENOS AIRES;CASERÍO (CAS);-75,08273222;4,331801082;MUNICIPIO
73;73001;73001004;TOLIMA;IBAGUÉ;DANTAS;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,39470787;4,348633992;MUNICIPIO
73;73001;73001006;TOLIMA;IBAGUÉ;JUNTAS;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,32118246;4,556775331;MUNICIPIO
73;73001;73001007;TOLIMA;IBAGUÉ;LAURELES;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,36414512;4,37007729;MUNICIPIO
73;73001;73001009;TOLIMA;IBAGUÉ;SAN BERNARDO;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,07515438;4,496132045;MUNICIPIO
73;73001;73001010;TOLIMA;IBAGUÉ;SAN JUAN DE LA CHINA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,07715928;4,539506146;MUNICIPIO
73;73001;73001011;TOLIMA;IBAGUÉ;TAPIAS;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,35035633;4,454229569;MUNICIPIO
73;73001;73001012;TOLIMA;IBAGUÉ;TOCHE;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,40906435;4,519655283;MUNICIPIO
73;73001;73001013;TOLIMA;IBAGUÉ;VILLARESTREPO;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,3107971;4,523715536;MUNICIPIO
73;73001;73001014;TOLIMA;IBAGUÉ;LLANITOS;CASERÍO (CAS);-75,28593289;4,489691738;MUNICIPIO
73;73001;73001015;TOLIMA;IBAGUÉ;EL TOTUMO;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,18373576;4,381887276;MUNICIPIO
73;73001;73001016;TOLIMA;IBAGUÉ;LLANO DEL COMBEIMA;CASERÍO (CAS);-75,17979675;4,363052821;MUNICIPIO
73;73001;73001017;TOLIMA;IBAGUÉ;CARMEN DE BULIRA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,1993665;4,304464645;MUNICIPIO
73;73001;73001018;TOLIMA;IBAGUÉ;EL RODEO;CASERÍO (CAS);-75,19037276;4,358818101;MUNICIPIO
73;73001;73001020;TOLIMA;IBAGUÉ;COELLO - COCORA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,29020514;4,40040265;MUNICIPIO
73;73001;73001024;TOLIMA;IBAGUÉ;SANTA TERESA;CASERÍO (CAS);-75,26002511;4,445211517;MUNICIPIO
73;73001;73001025;TOLIMA;IBAGUÉ;PASTALES VIEJO;CASERÍO (CAS);-75,30024581;4,510316051;MUNICIPIO
73;73001;73001026;TOLIMA;IBAGUÉ;CHARCO RICO;CASERÍO (CAS);-75,24202392;4,366383832;MUNICIPIO
73;73001;73001027;TOLIMA;IBAGUÉ;PASTALES NUEVO;CASERÍO (CAS);-75,2995443;4,510723808;MUNICIPIO
73;73001;73001028;TOLIMA;IBAGUÉ;LA FLOR;CASERÍO (CAS);-75,10498101;4,484680865;MUNICIPIO
73;73001;73001030;TOLIMA;IBAGUÉ;EL CAY;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,25677427;4,470577905;MUNICIPIO
73;73001;73001032;TOLIMA;IBAGUÉ;ALTO DE GUALANDAY;CASERÍO (CAS);-75,04826687;4,299717679;MUNICIPIO
73;73001;73001034;TOLIMA;IBAGUÉ;APARCO;CASERÍO (CAS);-75,16546797;4,388916241;MUNICIPIO
73;73001;73001036;TOLIMA;IBAGUÉ;BRICEÑO;CASERÍO (CAS);-75,03435829;4,291038824;MUNICIPIO
73;73001;73001038;TOLIMA;IBAGUÉ;CHEMBE;CASERÍO (CAS);-75,15172955;4,479559292;MUNICIPIO
73;73001;73001039;TOLIMA;IBAGUÉ;CHUCUNÍ;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,05579833;4,467348697;MUNICIPIO
73;73001;73001047;TOLIMA;IBAGUÉ;LA HELENA;CASERÍO (CAS);-75,11239377;4,473119207;MUNICIPIO
73;73001;73001049;TOLIMA;IBAGUÉ;LA MIEL;CASERÍO (CAS);-75,10205517;4,364119645;MUNICIPIO
73;73001;73001050;TOLIMA;IBAGUÉ;LA PALMILLA;CASERÍO (CAS);-75,16869276;4,478199521;MUNICIPIO
73;73001;73001057;TOLIMA;IBAGUÉ;LOS TÚNELES;CASERÍO (CAS);-75,26721107;4,412976333;MUNICIPIO
73;73001;73001058;TOLIMA;IBAGUÉ;PICO DE ORO;CENTRO POBLADO (CP);-75,30231566;4,511589081;MUNICIPIO
73;73001;73001059;TOLIMA;IBAGUÉ;TRES ESQUINAS;CASERÍO (CAS);-75,28523259;4,477517701;MUNICIPIO
73;73001;73001065;TOLIMA;IBAGUÉ;INVASION BELLA ISLA DE LLANITOS;CASERÍO (CAS);-75,25334383;4,449755024;MUNICIPIO
73;73001;73001066;TOLIMA;IBAGUÉ;SALITRE;CASERÍO (CAS);-75,25334383;4,449755024;MUNICIPIO
73;73024;73024000;TOLIMA;ALPUJARRA;ALPUJARRA;CABECERA MUNICIPAL (CM);-74,93256629;3,391799957;MUNICIPIO
73;73024;73024001;TOLIMA;ALPUJARRA;LA ARADA;CABECERA INSPECCIÓN DE POLICÍA (IP);-74,88460049;3,455037313;MUNICIPIO
73;73024;73024002;TOLIMA;ALPUJARRA;EL CARMEN;CASERÍO (CAS);-74,85731166;3,478299674;MUNICIPIO
73;73024;73024003;TOLIMA;ALPUJARRA;AMESES;CASERÍO (CAS);-74,94096567;3,39001485;MUNICIPIO
73;73026;73026000;TOLIMA;ALVARADO;ALVARADO;CABECERA MUNICIPAL (CM);-74,95215175;4,568164621;MUNICIPIO
73;73026;73026001;TOLIMA;ALVARADO;CALDAS VIEJO;CENTRO POBLADO (CP);-74,92925571;4,608925767;MUNICIPIO
73;73026;73026004;TOLIMA;ALVARADO;RINCÓN CHIPALO;CENTRO POBLADO (CP);-74,98630075;4,582477078;MUNICIPIO
73;73026;73026005;TOLIMA;ALVARADO;VERACRUZ;CENTRO POBLADO (CP);-75,00633763;4,672811734;MUNICIPIO
73;73026;73026008;TOLIMA;ALVARADO;LA TEBAIDA;CENTRO POBLADO (CP);-75,04949301;4,502965512;MUNICIPIO
73;73026;73026011;TOLIMA;ALVARADO;TOTARITO;CENTRO POBLADO (CP);-74,98630075;4,582477078;MUNICIPIO
73;73030;73030000;TOLIMA;AMBALEMA;AMBALEMA;CABECERA MUNICIPAL (CM);-74,76179861;4,785386129;MUNICIPIO
73;73030;73030002;TOLIMA;AMBALEMA;CHORRILLO;CABECERA INSPECCIÓN DE POLICÍA (IP);-74,802265;4,842197652;MUNICIPIO
73;73030;73030004;TOLIMA;AMBALEMA;PAJONALES;CASERÍO (CAS);-74,82981471;4,75860307;MUNICIPIO
73;73030;73030006;TOLIMA;AMBALEMA;LA ALDEA EL DANUBIO;CASERÍO (CAS);-74,76779268;4,88121077;MUNICIPIO
73;73030;73030007;TOLIMA;AMBALEMA;BOQUERÓN;CASERÍO (CAS);-74,80395393;4,826187901;MUNICIPIO
73;73043;73043000;TOLIMA;ANZOÁTEGUI;ANZOÁTEGUI;CABECERA MUNICIPAL (CM);-75,09328383;4,632846697;MUNICIPIO
73;73043;73043001;TOLIMA;ANZOÁTEGUI;LISBOA;CABECERA INSPECCIÓN DE POLICÍA (IP);-75,09639833;4,57866743;MUNICIPIO
73;73043;73043002;TOLIMA;ANZOÁTEGUI;PALOMAR;CASERÍO (CAS);-75,17587973;4,600364103;MUNICIPIO
73;73043;73043003;TOLIMA;ANZOÁTEGUI;SANTA BÁRBARA;CASERÍO (CAS);-75,03349182;4,685732069;MUNICIPIO
73;73055;73055000;TOLIMA;ARMERO GUAYABAL;GUAYABAL;CABECERA MUNICIPAL (CM);-74,88416934;5,029000458;MUNICIPIO
73;73055;73055002;TOLIMA;ARMERO GUAYABAL;MÉNDEZ;CENTRO POBLADO (CP);-74,74498364;5,047265759;MUNICIPIO
73;73055;73055003;TOLIMA;ARMERO GUAYABAL;SAN PEDRO;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,99336125;4,988724554;MUNICIPIO
73;73055;73055004;TOLIMA;ARMERO GUAYABAL;SAN FELIPE;CENTRO POBLADO (CP);-74,89820612;5,127257272;MUNICIPIO
73;73055;73055006;TOLIMA;ARMERO GUAYABAL;FUNDADORES;CASERÍO (CAS);-74,8834753;5,097534265;MUNICIPIO
73;73055;73055007;TOLIMA;ARMERO GUAYABAL;NUEVO HORIZONTE;CENTRO POBLADO (CP);-74,87665131;5,071341498;MUNICIPIO
73;73067;73067000;TOLIMA;ATACO;ATACO;CABECERA MUNICIPAL (CM);-75,38245402;3,591164867;MUNICIPIO
73;73067;73067001;TOLIMA;ATACO;CAMPOHERMOSO;CASERÍO (CAS);-75,64999707;3,399815964;MUNICIPIO
73;73067;73067003;TOLIMA;ATACO;CASA DE ZINC;CASERÍO (CAS);-75,59039712;3,286602216;MUNICIPIO
73;73067;73067005;TOLIMA;ATACO;MESA DE POLE;CASERÍO (CAS);-75,53536103;3,457603484;MUNICIPIO
73;73067;73067006;TOLIMA;ATACO;POLECITO;CASERÍO (CAS);-75,57857478;3,346017038;MUNICIPIO
73;73067;73067007;TOLIMA;ATACO;SANTIAGO PÉREZ;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,6068774;3,397805441;MUNICIPIO
73;73067;73067012;TOLIMA;ATACO;MONTELORO;CASERÍO (CAS);-75,62489255;3,324215038;MUNICIPIO
73;73067;73067014;TOLIMA;ATACO;EL PAUJIL;CASERÍO (CAS);-75,65950947;3,337805506;MUNICIPIO
73;73067;73067015;TOLIMA;ATACO;LA CEJA (MESITAS);CASERÍO (CAS);-75,52240053;3,309674989;MUNICIPIO
73;73067;73067016;TOLIMA;ATACO;CÓNDOR;CASERÍO (CAS);-75,61320102;3,323393258;MUNICIPIO
73;73067;73067020;TOLIMA;ATACO;EL BALSO;CASERÍO (CAS);-75,48671002;3,422079;MUNICIPIO
73;73067;73067021;TOLIMA;ATACO;LA LAGUNA;CASERÍO (CAS);-75,48671002;3,422079;MUNICIPIO
73;73124;73124000;TOLIMA;CAJAMARCA;CAJAMARCA;CABECERA MUNICIPAL (CM);-75,43379586;4,437770273;MUNICIPIO
73;73124;73124001;TOLIMA;CAJAMARCA;ANAIME;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,44477121;4,397345473;MUNICIPIO
73;73124;73124005;TOLIMA;CAJAMARCA;EL ROSAL;CENTRO POBLADO (CP);-75,49617562;4,406191629;MUNICIPIO
73;73148;73148000;TOLIMA;CARMEN DE APICALÁ;CARMEN DE APICALÁ;CABECERA MUNICIPAL (CM);-74,72333124;4,146643092;MUNICIPIO
73;73152;73152000;TOLIMA;CASABIANCA;CASABIANCA;CABECERA MUNICIPAL (CM);-75,11979107;5,079147913;MUNICIPIO
73;73152;73152002;TOLIMA;CASABIANCA;SAN JERÓNIMO;CABECERA INSPECCIÓN DE POLICÍA (IP);-75,0562817;5,104326989;MUNICIPIO
73;73168;73168000;TOLIMA;CHAPARRAL;CHAPARRAL;CABECERA MUNICIPAL (CM);-75,48358221;3,72576111;MUNICIPIO
73;73168;73168004;TOLIMA;CHAPARRAL;EL LIMÓN;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,58365762;3,649687871;MUNICIPIO
73;73168;73168005;TOLIMA;CHAPARRAL;LA MARINA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,58953967;3,743810415;MUNICIPIO
73;73168;73168006;TOLIMA;CHAPARRAL;LA PROFUNDA;CASERÍO (CAS);-75,62613552;3,581726163;MUNICIPIO
73;73168;73168007;TOLIMA;CHAPARRAL;SAN JOSÉ DE LAS HERMOSAS;CASERÍO (CAS);-75,58953967;3,743810415;MUNICIPIO
73;73200;73200000;TOLIMA;COELLO;COELLO;CABECERA MUNICIPAL (CM);-74,89789553;4,286128911;MUNICIPIO
73;73200;73200001;TOLIMA;COELLO;GUALANDAY;CABECERA INSPECCIÓN DE POLICÍA (IP);-75,02293839;4,280910544;MUNICIPIO
73;73200;73200002;TOLIMA;COELLO;LA BARRIALOSA;CASERÍO (CAS);-74,91563619;4,315420602;MUNICIPIO
73;73200;73200003;TOLIMA;COELLO;LLANO DE LA VIRGEN;CASERÍO (CAS);-74,91563619;4,315420602;MUNICIPIO
73;73200;73200004;TOLIMA;COELLO;POTRERILLO;CASERÍO (CAS);-74,91563619;4,315420602;MUNICIPIO
73;73200;73200005;TOLIMA;COELLO;VEGA LOS PADRES;CABECERA INSPECCIÓN DE POLICÍA (IP);-74,83416068;4,429003776;MUNICIPIO
73;73200;73200016;TOLIMA;COELLO;VINDI;CASERÍO (CAS);-74,91563619;4,315420602;MUNICIPIO
73;73200;73200017;TOLIMA;COELLO;CALABOZO;CENTRO POBLADO (CP);-74,91563619;4,315420602;MUNICIPIO
73;73217;73217000;TOLIMA;COYAIMA;COYAIMA;CABECERA MUNICIPAL (CM);-75,19620778;3,798723691;MUNICIPIO
73;73217;73217001;TOLIMA;COYAIMA;CASTILLA;CABECERA INSPECCIÓN DE POLICÍA (IP);-75,06258976;3,819666892;MUNICIPIO
73;73217;73217005;TOLIMA;COYAIMA;TOTARCO DINDE;CASERÍO (CAS);-75,15183923;3,734792813;MUNICIPIO
73;73217;73217011;TOLIMA;COYAIMA;GUAYAQUIL;CASERÍO (CAS);-75,02177284;3,691805394;MUNICIPIO
73;73217;73217012;TOLIMA;COYAIMA;MESA DE INCA;CASERÍO (CAS);-75,15179733;3,734773208;MUNICIPIO
73;73217;73217013;TOLIMA;COYAIMA;SAN MIGUEL;CASERÍO (CAS);-75,15179733;3,734773208;MUNICIPIO
73;73226;73226000;TOLIMA;CUNDAY;CUNDAY;CABECERA MUNICIPAL (CM);-74,69327178;4,059746879;MUNICIPIO
73;73226;73226001;TOLIMA;CUNDAY;LA AURORA;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,58312316;4,013944561;MUNICIPIO
73;73226;73226002;TOLIMA;CUNDAY;SAN PABLO;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,67103984;3,931887804;MUNICIPIO
73;73226;73226003;TOLIMA;CUNDAY;TRES ESQUINAS;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,71069766;3,864020209;MUNICIPIO
73;73226;73226004;TOLIMA;CUNDAY;VALENCIA;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,74246206;3,922679779;MUNICIPIO
73;73226;73226005;TOLIMA;CUNDAY;VARSOVIA;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,59945675;4,077250723;MUNICIPIO
73;73226;73226008;TOLIMA;CUNDAY;EL REVÉS;CASERÍO (CAS);-74,72541577;4,024008661;MUNICIPIO
73;73236;73236000;TOLIMA;DOLORES;DOLORES;CABECERA MUNICIPAL (CM);-74,89743371;3,53844375;MUNICIPIO
73;73236;73236004;TOLIMA;DOLORES;RIONEGRO;CASERÍO (CAS);-74,8122255;3,644744397;MUNICIPIO
73;73236;73236005;TOLIMA;DOLORES;SAN ANDRÉS;CABECERA INSPECCIÓN DE POLICÍA (IP);-74,83201625;3,609102131;MUNICIPIO
73;73236;73236007;TOLIMA;DOLORES;LOS LLANITOS;CASERÍO (CAS);-74,80074539;3,62102641;MUNICIPIO
73;73236;73236010;TOLIMA;DOLORES;LA SOLEDAD;CASERÍO (CAS);-74,76185286;3,672493133;MUNICIPIO
73;73236;73236011;TOLIMA;DOLORES;SAN PEDRO;CASERÍO (CAS);-74,76822969;3,636258381;MUNICIPIO
